time_s,mode,segment,robot_x,robot_y,robot_th_deg,n_obstacles,max_obs_speed,min_obstacle_dist,path_y,vx_cmd,vy_cmd,vy_rep,corrected_x,corrected_y,corrected_yaw_deg
9.01,apt_maskon,PARKED,0.0,0.0,0.0,1,0.0,3.583,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.138,apt_maskon,PARKED,0.0,0.0,0.0,1,0.0,3.591,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.201,apt_maskon,PARKED,0.0,0.0,0.0,1,0.0,3.591,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.301,apt_maskon,PARKED,0.0,0.0,0.0,1,0.0,3.591,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.45,apt_maskon,PARKED,0.0,0.0,0.0,1,0.0,3.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.504,apt_maskon,PARKED,0.0,0.0,0.0,1,0.0,3.582,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.61,apt_maskon,PARKED,0.0,0.0,0.0,1,0.0,3.604,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.701,apt_maskon,PARKED,0.0,0.0,0.0,1,0.0,3.604,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.801,apt_maskon,PARKED,0.0,0.0,0.0,1,0.0,3.604,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.916,apt_maskon,PARKED,0.0,0.0,0.0,1,0.0,3.622,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.03,apt_maskon,PARKED,0.0,0.0,0.0,1,0.0,3.622,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.101,apt_maskon,PARKED,0.0,0.0,0.0,1,0.0,3.622,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.201,apt_maskon,PARKED,0.0,0.0,0.0,1,0.0,3.622,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.301,apt_maskon,PARKED,0.0,0.0,0.0,1,0.0,3.622,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.428,apt_maskon,PARKED,0.0,0.0,0.0,1,0.0,3.646,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.502,apt_maskon,PARKED,0.0,0.0,0.0,1,0.0,3.614,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.623,apt_maskon,PARKED,0.0,0.0,0.0,1,0.0,3.614,0.0,0.0,0.0,0.0,0.0,0.0,0.0
